 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_Mut2_5_GC.tif:growth cone:1,2.739,6.472,1.395,6,4,11,17.729,6,343
2,MAX_SURF4_Mut2_5_GC.tif:growth cone background:1,2.739,4.321,1.237,4,3,10,11.836,4,229
