 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_GFP_4_GC.tif:growth cone:1,4.290,6.602,1.867,7,3,11,28.325,7,548
2,MAX_SURF4_GFP_4_GC.tif:growth cone background:1,4.290,3.530,0.721,3,3,5,15.144,3,293
