 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_GFP_1_GC.tif:growth cone:1,8.839,43.140,23.837,24,7,121,381.296,39,7377.000
2,MAX_SLC38A1_GFP_1_GC.tif:growth cone background:1,8.839,10.953,4.408,9,4,29,96.810,10,1873.000
