 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_Mut2_5_GC.tif:growth cone:1,3.050,85.475,16.110,80,64,136,260.658,81,5043
2,MAX_SLC38A1_Mut2_5_GC.tif:growth cone background:1,3.050,78.441,16.636,68,52,142,239.208,77,4628
