 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_GFP_5_soma.tif:cell body:1,543.594,82.090,40.354,63.000,9.000,197.000,44623.628,74.000,863341.000,0.000
2,MAX_SLC38A1_GFP_5_soma.tif:nucleus:1,110.352,141.512,22.509,145.000,68.000,197.000,15616.133,143.000,302128.000,0.000
3,MAX_SLC38A1_GFP_5_soma.tif:cytoplasm:1,433.242,66.955,28.031,63.000,9.000,191.000,29007.496,66.000,561213.000,0.000
4,MAX_SLC38A1_GFP_5_soma.tif:dendrite 1:1,7.598,64.530,15.950,63.489,36.227,114.205,490.303,63.537,9485.973,33.340
5,MAX_SLC38A1_GFP_5_soma.tif:dendrite 1 background:1,7.598,25.083,14.874,17.280,8.916,69.229,190.583,18.681,3687.248,33.340
6,MAX_SLC38A1_GFP_5_soma.tif:dendrite 2:1,5.065,21.669,6.663,16.203,10.739,39.000,109.758,19.568,2123.514,22.266
7,MAX_SLC38A1_GFP_5_soma.tif:dendrite 2 background:1,5.065,13.379,7.855,9.778,7.105,48.580,67.770,10.903,1311.159,22.266
8,MAX_SLC38A1_GFP_5_soma.tif:dendrite 3:1,3.205,50.263,17.890,66.994,22.066,90.325,161.074,52.440,3116.330,14.096
9,MAX_SLC38A1_GFP_5_soma.tif:dendrite 3 background:1,3.205,14.233,9.920,8.747,5.132,55.160,45.611,10.892,882.446,14.096
10,MAX_SLC38A1_GFP_5_soma.tif:AIS:1,7.960,61.675,15.350,58.100,28.636,106.801,490.919,61.532,9497.897,34.942
11,MAX_SLC38A1_GFP_5_soma.tif:AIS background:1,7.960,44.048,24.039,15.455,10.454,112.871,350.615,41.588,6783.415,34.942
