 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_GFP_3_GC.tif:growth cone:1,9.769,17.370,7.727,14,6,56,169.689,16,3283
2,MAX_BCAP31-biotin_GFP_3_GC.tif:growth cone background:1,9.769,16.228,7.527,12,5,51,158.524,15,3067
