 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_Mut2_6_soma.tif:cell body:1,145.086,50.185,18.741,51.000,8.000,147.000,7281.168,49.000,140870.000,0.000
2,MAX_BCAP31-biotin_Mut2_6_soma.tif:nucleus:1,69.829,47.865,14.036,51.000,11.000,95.000,3342.401,48.000,64666.000,0.000
3,MAX_BCAP31-biotin_Mut2_6_soma.tif:cytoplasm:1,83.371,49.843,22.329,38.000,8.000,147.000,4155.439,48.000,80396.000,0.000
4,MAX_BCAP31-biotin_Mut2_6_soma.tif:dendrite 1:1,7.236,32.861,7.394,27.533,18.493,60.953,237.790,31.458,4600.556,31.699
5,MAX_BCAP31-biotin_Mut2_6_soma.tif:dendrite 1 background:1,7.236,12.397,5.933,5.570,4.656,25.005,89.705,11.077,1735.533,31.699
6,MAX_BCAP31-biotin_Mut2_6_soma.tif:dendrite 2:1,6.099,16.773,6.414,26.980,6.680,35.000,102.301,15.913,1979.235,26.818
7,MAX_BCAP31-biotin_Mut2_6_soma.tif:dendrite 2 background:1,6.099,10.047,5.783,4.962,4.102,30.000,61.280,8.064,1185.603,26.818
8,MAX_BCAP31-biotin_Mut2_6_soma.tif:dendrite 3:1,6.771,16.029,6.400,14.789,5.234,34.528,108.535,15.288,2099.841,29.603
9,MAX_BCAP31-biotin_Mut2_6_soma.tif:dendrite 3 background:1,6.771,9.970,4.200,7.293,4.289,25.358,67.509,8.824,1306.102,29.603
10,MAX_BCAP31-biotin_Mut2_6_soma.tif:AIS:1,7.805,32.706,8.549,27.207,14.041,50.878,255.263,31.872,4938.615,34.326
11,MAX_BCAP31-biotin_Mut2_6_soma.tif:AIS background:1,7.805,23.351,11.175,16.836,6.124,50.000,182.248,21.206,3525.985,34.326
