 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_WT_1_soma.tif:cell body:1,208.041,74.042,22.900,66.000,15.000,251.000,15403.802,73.000,298020.000,0.000
2,MAX_BCAP31-biotin_WT_1_soma.tif:nucleus:1,106.217,76.068,21.112,64.000,21.000,186.000,8079.734,74.000,156320.000,0.000
3,MAX_BCAP31-biotin_WT_1_soma.tif:cytoplasm:1,119.656,70.165,24.205,66.000,15.000,251.000,8395.594,69.000,162431.000,0.000
4,MAX_BCAP31-biotin_WT_1_soma.tif:dendrite 1:1,6.047,51.743,23.521,39.358,23.818,139.135,312.912,43.190,6053.955,26.577
5,MAX_BCAP31-biotin_WT_1_soma.tif:dendrite 1 background:1,6.047,56.263,52.665,23.359,14.854,222.218,340.246,29.123,6582.791,26.577
6,MAX_BCAP31-biotin_WT_1_soma.tif:dendrite 2:1,9.510,41.339,18.550,31.194,14.849,97.704,393.153,35.889,7606.397,41.776
7,MAX_BCAP31-biotin_WT_1_soma.tif:dendrite 2 background:1,9.510,28.729,20.194,6.873,6.076,87.709,273.229,22.412,5286.205,41.776
8,MAX_BCAP31-biotin_WT_1_soma.tif:dendrite 3:1,7.081,37.244,22.437,21.689,8.250,133.357,263.730,29.958,5102.430,30.950
9,MAX_BCAP31-biotin_WT_1_soma.tif:dendrite 3 background:1,7.081,34.329,26.170,7.403,5.120,95.000,243.090,24.620,4703.103,30.950
10,MAX_BCAP31-biotin_WT_1_soma.tif:AIS:1,9.562,39.387,14.479,40.752,17.802,98.839,376.623,36.482,7286.585,41.853
11,MAX_BCAP31-biotin_WT_1_soma.tif:AIS background:1,9.562,23.872,19.388,16.979,6.444,144.750,228.263,18.431,4416.252,41.853
