 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_Mut2_6_GC.tif:growth cone:1,1.396,60.037,14.373,52,42,92,83.785,55,1621
2,MAX_SLC38A1_Mut2_6_GC.tif:growth cone background:1,1.396,57.593,15.313,45,40,102,80.374,52,1555
