 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_WT_6_GC.tif:growth cone:1,4.135,53.188,24.658,68,12,115,219.929,52,4255
2,MAX_SLC38A1_WT_6_GC.tif:growth cone background:1,4.135,20.887,13.608,11,8,69,86.369,15,1671
