 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_WT_4_GC.tif:growth cone:1,8.322,32.379,13.221,26,18,106,269.445,29,5213
2,MAX_BCAP31-biotin_WT_4_GC.tif:growth cone background:1,8.322,30.379,9.138,36,16,66,252.802,29,4891
