 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_WT_1_GC.tif:growth cone:1,5.686,149.109,15.400,148,111,197,847.772,147,16402
2,MAX_SLC38A1_WT_1_GC.tif:growth cone background:1,5.686,128.218,20.574,116,61,175,728.995,134,14104
