 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_WT_5_GC.tif:growth cone:1,3.566,28.348,7.612,32,16,67,101.100,27,1956
2,MAX_BCAP31-biotin_WT_5_GC.tif:growth cone background:1,3.566,24.507,7.239,25,11,53,87.403,24,1691
