 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_GFP_1_GC.tif:growth cone:1,3.205,50.210,30.903,43,14,194,160.902,45,3113
2,MAX_BCAP31-biotin_GFP_1_GC.tif:growth cone background:1,3.205,32.484,28.717,8,6,104,104.098,16,2014
