 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_Mut2_6_GC.tif:growth cone:1,7.391,8.112,4.544,4,4,23,59.957,6,1160
2,MAX_SURF4_Mut2_6_GC.tif:growth cone background:1,7.391,3.573,0.915,3,3,8,26.412,3,511
