 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_WT_1_GC.tif:growth cone:1,4.238,18.720,7.452,14,8,46,79.340,17,1535
2,MAX_ERGIC53_WT_1_GC.tif:growth cone background:1,4.238,11.488,5.482,10,5,44,48.689,10,942
