 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_Mut2_1_soma.tif:cell body:1,89.832,139.066,27.771,149.000,35.000,202.000,12492.627,145.000,241697.000,0.000
2,MAX_SLC38A1_Mut2_1_soma.tif:nucleus:1,34.010,147.164,11.145,142.000,117.000,189.000,5005.073,146.000,96834.000,0.000
3,MAX_SLC38A1_Mut2_1_soma.tif:cytoplasm:1,55.822,134.132,33.190,154.000,35.000,202.000,7487.554,141.000,144863.000,0.000
4,MAX_SLC38A1_Mut2_1_soma.tif:dendrite 1:1,7.701,65.516,15.727,56.754,26.415,102.189,504.566,66.000,9761.934,33.877
5,MAX_SLC38A1_Mut2_1_soma.tif:dendrite 1 background:1,7.701,24.793,9.060,18.347,10.976,61.300,190.939,24.162,3694.125,33.877
6,MAX_SLC38A1_Mut2_1_soma.tif:dendrite 2:1,6.461,60.565,17.389,41.249,26.354,104.974,391.307,59.842,7570.683,28.301
7,MAX_SLC38A1_Mut2_1_soma.tif:dendrite 2 background:1,6.461,24.988,12.883,17.019,8.200,68.407,161.444,20.686,3123.489,28.301
8,MAX_SLC38A1_Mut2_1_soma.tif:dendrite 3:1,5.582,53.614,16.121,60.151,21.215,95.324,299.285,53.643,5790.310,24.479
9,MAX_SLC38A1_Mut2_1_soma.tif:dendrite 3 background:1,5.582,25.732,10.326,14.712,9.284,58.034,143.640,24.618,2779.037,24.479
10,MAX_SLC38A1_Mut2_1_soma.tif:AIS:1,7.443,52.110,16.880,52.012,17.370,91.581,387.855,50.046,7503.891,32.527
11,MAX_SLC38A1_Mut2_1_soma.tif:AIS background:1,7.443,30.117,15.066,11.751,10.581,96.112,224.161,27.320,4336.880,32.527
