 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_WT_6_GC.tif:growth cone:1,15.661,40.878,19.230,19,9,119,640.197,38,12386
2,MAX_ERGIC53_WT_6_GC.tif:growth cone background:1,15.661,40.069,14.938,47,11,88,627.534,40,12141
