 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_Mut2_6_GC.tif:growth cone:1,8.425,13.288,9.078,10,5,63,111.954,11,2166
2,MAX_BCAP31-biotin_Mut2_6_GC.tif:growth cone background:1,8.425,9.755,5.647,6,4,32,82.183,8,1590
