 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_Mut2_2_soma.tif:cell body:1,124.359,17.236,5.877,15.000,6.000,63.000,2143.414,17.000,41469.000,0.000
2,MAX_SURF4_Mut2_2_soma.tif:nucleus:1,50.085,17.112,4.999,15.000,6.000,63.000,857.076,16.000,16582.000,0.000
3,MAX_SURF4_Mut2_2_soma.tif:cytoplasm:1,74.274,17.319,6.402,22.000,6.000,50.000,1286.338,18.000,24887.000,0.000
4,MAX_SURF4_Mut2_2_soma.tif:dendrite 1:1,8.735,8.736,2.523,7.035,6.000,23.092,76.314,8.013,1476.455,38.268
5,MAX_SURF4_Mut2_2_soma.tif:dendrite 1 background:1,8.735,8.401,2.113,6.997,5.661,18.103,73.385,7.923,1419.785,38.268
6,MAX_SURF4_Mut2_2_soma.tif:dendrite 2:1,4.238,9.227,1.182,8.004,7.368,12.092,39.107,9.044,756.603,18.458
7,MAX_SURF4_Mut2_2_soma.tif:dendrite 2 background:1,4.238,8.200,2.075,7.011,5.909,20.383,34.753,7.563,672.365,18.458
8,MAX_SURF4_Mut2_2_soma.tif:dendrite 3:1,6.823,11.106,3.269,8.910,6.076,21.679,75.774,9.991,1466.005,29.992
9,MAX_SURF4_Mut2_2_soma.tif:dendrite 3 background:1,6.823,11.983,3.689,9.742,7.003,23.122,81.758,10.813,1581.792,29.992
10,MAX_SURF4_Mut2_2_soma.tif:AIS:1,6.668,9.059,1.861,8.001,6.706,17.576,60.403,8.588,1168.627,29.118
11,MAX_SURF4_Mut2_2_soma.tif:AIS background:1,6.668,8.472,1.386,8.493,6.371,13.567,56.491,8.217,1092.940,29.118
