 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_WT_1_GC.tif:growth cone:1,6.254,7.678,2.712,6,3,17,48.017,7,929
2,MAX_SURF4_WT_1_GC.tif:growth cone background:1,6.254,6.298,2.272,4,3,14,39.386,6,762
