 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_Mut2_3_soma.tif:cell body:1,177.184,54.485,18.335,46.000,9.000,121.000,9653.762,52.000,186773.000,0.000
2,MAX_BCAP31-biotin_Mut2_3_soma.tif:nucleus:1,73.189,50.977,11.380,46.000,21.000,121.000,3730.933,50.000,72183.000,0.000
3,MAX_BCAP31-biotin_Mut2_3_soma.tif:cytoplasm:1,103.995,56.953,21.611,41.000,9.000,112.000,5922.830,56.000,114590.000,0.000
4,MAX_BCAP31-biotin_Mut2_3_soma.tif:dendrite 1:1,7.650,23.286,8.992,13.480,6.290,58.139,178.130,22.080,3446.312,33.469
5,MAX_BCAP31-biotin_Mut2_3_soma.tif:dendrite 1 background:1,7.650,12.678,7.083,5.087,4.831,48.400,96.980,11.577,1876.298,33.469
6,MAX_BCAP31-biotin_Mut2_3_soma.tif:dendrite 2:1,6.409,15.915,5.986,15.583,6.563,54.172,102.004,15.038,1973.492,28.046
7,MAX_BCAP31-biotin_Mut2_3_soma.tif:dendrite 2 background:1,6.409,8.242,4.326,4.998,3.980,24.838,52.823,6.693,1021.969,28.046
8,MAX_BCAP31-biotin_Mut2_3_soma.tif:dendrite 3:1,5.531,31.043,8.163,28.308,14.411,49.810,171.684,30.329,3321.595,24.250
9,MAX_BCAP31-biotin_Mut2_3_soma.tif:dendrite 3 background:1,5.531,52.195,9.818,56.105,15.000,69.382,288.664,53.668,5584.828,24.250
10,MAX_BCAP31-biotin_Mut2_3_soma.tif:AIS:1,9.200,25.846,9.930,17.111,9.634,63.553,237.795,24.624,4600.655,40.397
11,MAX_BCAP31-biotin_Mut2_3_soma.tif:AIS background:1,9.200,12.474,6.579,7.051,4.560,41.009,114.766,10.687,2220.388,40.397
