 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_WT_3_soma.tif:cell body:1,294.152,48.697,20.235,39.000,10.000,209.000,14324.213,45.000,277133.000,0.000
2,MAX_ERGIC53_WT_3_soma.tif:nucleus:1,80.994,45.594,12.987,46.000,15.000,171.000,3692.840,44.000,71446.000,0.000
3,MAX_ERGIC53_WT_3_soma.tif:cytoplasm:1,213.209,49.867,22.274,39.000,10.000,209.000,10632.200,45.000,205703.000,0.000
4,MAX_ERGIC53_WT_3_soma.tif:dendrite 1:1,5.789,32.482,5.358,32.720,22.910,48.150,188.035,32.135,3637.944,25.255
5,MAX_ERGIC53_WT_3_soma.tif:dendrite 1 background:1,5.789,15.863,14.736,10.698,4.769,78.805,91.832,10.956,1776.684,25.255
6,MAX_ERGIC53_WT_3_soma.tif:dendrite 2:1,9.717,27.119,9.973,27.244,8.993,74.340,263.520,27.041,5098.358,42.544
7,MAX_ERGIC53_WT_3_soma.tif:dendrite 2 background:1,9.717,16.441,14.955,9.424,5.390,114.092,159.761,11.476,3090.917,42.544
8,MAX_ERGIC53_WT_3_soma.tif:dendrite 3:1,7.236,47.428,17.039,26.081,18.536,84.016,343.196,47.451,6639.881,31.705
9,MAX_ERGIC53_WT_3_soma.tif:dendrite 3 background:1,7.236,34.082,23.495,12.017,5.520,106.329,246.627,23.700,4771.528,31.705
10,MAX_ERGIC53_WT_3_soma.tif:AIS:1,6.823,19.577,6.023,18.249,8.561,44.767,133.569,19.325,2584.190,29.949
11,MAX_ERGIC53_WT_3_soma.tif:AIS background:1,6.823,19.312,23.249,6.302,5.032,221.872,131.762,13.736,2549.228,29.949
