 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:cell body:1,303.404,398.478,334.429,148.996,126.000,1808.000,120899.687,227.000,2339067.000,0.000
2,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:nucleus:1,61.663,979.421,186.462,1019.639,467.000,1808.000,60393.789,967.000,1168449.000,0.000
3,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:cytoplasm:1,241.741,250.292,153.118,145.916,126.000,1259.000,60505.898,192.000,1170618.000,0.000
4,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:dendrite 1:1,1.809,200.563,17.969,204.754,175.633,251.316,362.828,197.033,7019.694,7.806
5,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:dendrite 1 background:1,1.809,132.797,6.614,126.666,126.031,147.708,240.237,129.957,4647.901,7.806
6,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:dendrite 2:1,0.879,149.584,10.582,157.480,131.574,170.244,131.437,148.448,2542.935,3.664
7,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:dendrite 2 background:1,0.879,126.979,0.735,126.005,126.000,128.588,111.574,126.771,2158.636,3.664
8,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:dendrite 3:1,0.930,138.658,12.144,129.504,127.267,161.986,129.003,132.718,2495.849,3.953
9,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:dendrite 3 background:1,0.930,127.542,0.774,127.738,126.324,128.918,118.661,127.559,2295.752,3.953
10,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:AIS:1,4.859,217.539,59.006,163.332,146.346,394.817,1056.931,197.319,20448.620,21.221
11,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:AIS background:1,4.859,127.670,1.273,126.011,126.000,131.564,620.296,127.326,12000.975,21.221
12,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:axon:1,15.765,192.103,40.306,170.896,141.816,394.172,3028.427,180.641,58591.489,69.158
13,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:axon background:1,15.765,128.361,5.250,126.094,126.000,174.154,2023.555,127.225,39150.066,69.158
14,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:growth cone:1,58.096,146.259,16.588,135.967,126.000,315.000,8497.108,142.000,164395.000,0.000
15,SUM_d099ba89-5071-4f02-aada-3b4831c74d8e.tif:growth cone background:1,58.096,127.205,1.576,126.027,126.000,140.000,7390.124,127.000,142978.000,0.000
