 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_ff214f41-1832-43ac-b27e-e81967c43f2e.tif:growth cone:1,44.451,96.414,13.222,84.006,81,162,4285.691,93,82916
2,SUM_ff214f41-1832-43ac-b27e-e81967c43f2e.tif:growth cone background:1,44.451,82.552,2.694,81.062,81,113,3669.529,82,70995
