 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:cell body:1,460.687,498.978,355.407,165.932,129.000,1848.000,229872.772,366.000,4447388.000,0.000
2,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:nucleus:1,77.117,1080.680,258.839,1168.982,289.000,1848.000,83339.055,1113.000,1612375.000,0.000
3,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:cytoplasm:1,383.570,382.026,237.761,174.967,129.000,1698.000,146533.718,307.000,2835013.000,0.000
4,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:dendrite 1:1,3.825,186.727,17.875,172.906,154.137,232.266,714.202,185.125,13817.786,16.730
5,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:dendrite 1 background:1,3.825,128.169,3.575,126.958,126.000,149.350,490.226,127.061,9484.487,16.730
6,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:dendrite 2:1,2.326,157.881,17.954,134.374,133.611,211.692,367.218,155.000,7104.638,10.163
7,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:dendrite 2 background:1,2.326,127.548,2.415,126.029,126.000,140.774,296.667,126.954,5739.674,10.163
8,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:dendrite 3:1,1.189,154.222,12.408,140.111,140.000,197.062,183.340,151.574,3547.109,5.085
9,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:dendrite 3 background:1,1.189,131.522,5.188,127.579,126.525,143.934,156.354,129.329,3025.013,5.085
10,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:AIS:1,10.441,215.586,49.240,194.073,138.016,427.925,2250.892,200.555,43548.390,45.785
11,SUM_2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif:AIS background:1,10.441,128.906,6.169,126.942,126.000,179.610,1345.882,127.419,26039.013,45.785
