 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_350c7387-e2dc-4b4e-ab00-f87214dacde4.tif:growth cone:1,142.605,106.713,29.511,79.646,75,258,15217.780,97,294421
2,SUM_350c7387-e2dc-4b4e-ab00-f87214dacde4.tif:growth cone background:1,142.605,76.477,4.014,75.201,75,178,10906.039,76,211001
