 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_902aa223-e591-4f72-897b-bf90f8850278.tif:growth cone:1,51.480,116.067,53.168,91.254,69,491,5975.189,100,115603
2,SUM_902aa223-e591-4f72-897b-bf90f8850278.tif:growth cone background:1,51.480,70.237,4.560,69.199,69,171,3615.826,69,69956
