 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:cell body:1,484.360,283.153,225.713,126.814,117.000,1122.000,137147.901,174.000,2653424.000,0.000
2,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:nucleus:1,76.342,720.178,137.688,788.496,228.000,1122.000,54979.767,734.000,1063703.000,0.000
3,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:cytoplasm:1,408.018,201.383,120.448,126.307,117.000,1070.000,82168.134,158.000,1589721.000,0.000
4,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:dendrite 1:1,2.171,144.317,17.389,138.739,120.779,185.082,313.292,140.172,6061.319,9.418
5,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:dendrite 1 background:1,2.171,118.361,0.912,117.165,117.158,120.541,256.945,118.193,4971.151,9.418
6,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:dendrite 2:1,2.171,151.645,18.317,134.326,130.086,210.500,329.199,146.691,6369.073,9.356
7,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:dendrite 2 background:1,2.171,121.018,6.346,118.562,117.172,143.528,262.714,118.592,5082.763,9.356
8,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:dendrite 3:1,1.137,126.376,5.502,119.545,119.508,138.134,143.705,124.956,2780.277,4.910
9,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:dendrite 3 background:1,1.137,118.550,1.652,117.280,117.055,123.123,134.806,118.024,2608.109,4.910
10,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:AIS:1,4.497,174.334,20.521,147.767,138.603,227.128,783.940,169.031,15167.020,19.784
11,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:AIS background:1,4.497,118.793,1.600,117.016,117.000,125.186,534.185,118.416,10334.977,19.784
12,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:axon:1,14.059,167.508,18.026,163.364,136.025,229.968,2354.973,163.724,45562.072,61.663
13,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:axon background:1,14.059,120.026,7.103,117.118,117.000,177.393,1687.435,118.325,32647.103,61.663
14,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:growth cone:1,127.771,139.518,18.289,126.033,117.000,302.000,17826.326,136.000,344889.000,0.000
15,SUM_37716b76-1b8e-4aec-970c-daf91d2cef3b.tif:growth cone background:1,127.771,118.546,3.803,117.186,117.000,212.000,15146.658,118.000,293045.000,0.000
