 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:cell body:1,424.713,453.839,402.928,159.305,133.000,2057.000,0.000,0.000,192751.636,255.000,3729199.000,0,0.000
2,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:nucleus:1,58.820,1283.956,218.100,1268.459,660.000,2057.000,0.000,0.000,75522.253,1281.500,1461142.000,0,0.000
3,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:cytoplasm:1,365.893,320.392,228.494,153.426,133.000,1627.000,0.000,0.000,117229.383,223.000,2268057.000,0,0.000
4,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:dendrite 1:1,1.344,165.212,24.553,141.232,141.080,219.301,0.000,0.000,222.023,156.452,4295.509,0,5.881
5,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:dendrite 1 background:1,1.344,133.873,1.822,132.028,132.013,139.677,0.000,0.000,179.907,133.211,3480.695,0,5.881
6,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:dendrite 2:1,0.000,134.000,0.000,134.000,134.000,134.000,2.463,53.616,6.926,134.000,134.000,1,0.000
7,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:dendrite 2 background:1,0.000,132.000,0.000,132.000,132.000,132.000,4.736,55.890,6.823,132.000,132.000,1,0.000
8,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:dendrite 3:1,0.000,134.000,0.000,134.000,134.000,134.000,2.463,53.616,6.926,134.000,134.000,1,0.000
9,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:dendrite 3 background:1,0.000,132.000,0.000,132.000,132.000,132.000,4.736,55.890,6.823,132.000,132.000,1,0.000
10,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:AIS:1,5.789,218.864,51.059,183.522,149.469,435.291,0.000,0.000,1266.993,207.758,24512.730,0,25.284
11,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:AIS background:1,5.789,133.370,0.954,132.682,132.007,136.614,0.000,0.000,772.073,133.133,14937.422,0,25.285
12,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:axon:1,23.001,228.358,41.433,232.353,145.485,436.182,0.000,0.000,5252.401,222.574,101619.109,0,101.156
13,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:axon background:1,23.001,135.343,9.855,133.150,132.000,249.762,0.000,0.000,3113.000,133.638,60227.737,0,101.156
14,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:growth cone:1,356.176,167.175,37.011,139.391,132.000,476.000,0.000,0.000,59543.897,153.000,1152006.000,0,0.000
15,SUM_b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif:growth cone background:1,356.176,134.147,3.823,132.137,132.000,202.000,0.000,0.000,47779.904,133.000,924406.000,0,0.000
