 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:cell body:1,386.155,397.646,303.406,164.256,120.000,1863.000,153552.883,268.000,2970814.000,0.000
2,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:nucleus:1,73.086,823.893,275.139,792.457,217.000,1863.000,60214.693,807.000,1164984.000,0.000
3,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:cytoplasm:1,313.069,298.139,208.714,157.883,120.000,1612.000,93338.190,220.000,1805830.000,0.000
4,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:dendrite 1:1,4.290,186.515,27.539,162.210,137.955,251.887,800.155,183.097,15480.746,18.736
5,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:dendrite 1 background:1,4.290,119.017,2.863,117.991,117.014,135.550,510.587,118.181,9878.405,18.736
6,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:dendrite 2:1,1.344,173.586,22.627,166.274,131.402,214.447,233.276,168.943,4513.238,5.809
7,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:dendrite 2 background:1,1.344,122.324,5.996,117.098,117.053,140.225,164.387,119.476,3180.422,5.809
8,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:dendrite 3:1,0.827,156.529,22.159,125.191,125.022,211.346,129.449,148.786,2504.472,3.599
9,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:dendrite 3 background:1,0.827,120.442,1.109,118.400,118.391,123.000,99.605,120.332,1927.080,3.599
10,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:AIS:1,8.063,187.123,21.631,185.306,141.815,250.437,1508.813,185.753,29191.261,35.250
11,SUM_f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif:AIS background:1,8.063,118.283,1.031,118.254,117.000,123.236,953.737,118.064,18452.118,35.250
