 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:cell body:1,167.156,529.963,378.975,144.807,118.000,1643.000,88586.592,372.500,1713900.000,0.000
2,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:nucleus:1,50.085,982.043,212.322,1034.807,372.000,1643.000,49185.484,996.000,951600.000,0.000
3,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:cytoplasm:1,117.071,336.556,246.823,146.574,118.000,1448.000,39401.108,245.000,762300.000,0.000
4,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:dendrite 1:1,4.755,170.903,19.770,151.426,135.642,224.449,812.679,166.819,15723.039,20.704
5,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:dendrite 1 background:1,4.755,115.801,1.442,114.465,114.024,121.823,550.661,115.401,10653.738,20.704
6,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:dendrite 2:1,3.877,165.930,21.689,155.445,129.870,277.000,643.232,164.227,12444.730,16.944
7,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:dendrite 2 background:1,3.877,115.790,0.974,115.380,114.081,118.065,448.865,115.646,8684.261,16.944
8,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:dendrite 3:1,2.584,135.308,14.300,132.101,115.443,177.697,349.684,135.023,6765.390,11.211
9,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:dendrite 3 background:1,2.584,116.672,3.356,114.279,114.030,132.262,301.521,115.829,5833.587,11.211
10,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:AIS:1,6.771,175.376,19.755,180.230,134.696,224.710,1187.473,174.028,22974.246,29.640
11,SUM_15e20007-605b-4452-8907-1eeb6cbbabc5.tif:AIS background:1,6.771,118.165,6.257,116.210,114.025,158.770,800.095,116.551,15479.581,29.640
