 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:cell body:1,214.657,519.771,366.448,183.189,140.000,1841.000,111572.277,342.000,2158608.000,0.000
2,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:nucleus:1,63.679,1002.585,185.248,931.381,408.000,1841.000,63843.182,984.000,1235185.000,0.000
3,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:cytoplasm:1,150.978,316.132,191.411,184.971,140.000,1675.000,47729.095,243.000,923423.000,0.000
4,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:dendrite 1:1,4.290,164.433,16.357,155.141,140.901,216.066,705.422,162.180,13647.916,18.697
5,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:dendrite 1 background:1,4.290,139.490,2.335,138.552,138.000,156.851,598.419,138.956,11577.709,18.697
6,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:dendrite 2:1,2.894,162.183,16.281,147.951,140.301,227.334,469.436,158.516,9082.263,12.713
7,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:dendrite 2 background:1,2.894,139.567,1.340,138.713,138.007,142.828,403.974,139.324,7815.764,12.713
8,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:dendrite 3:1,4.290,151.628,11.910,140.883,138.635,184.668,650.487,147.412,12585.090,18.714
9,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:dendrite 3 background:1,4.290,139.017,1.251,138.016,138.000,146.283,596.389,138.668,11538.446,18.714
10,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:AIS:1,4.497,250.297,32.612,245.848,189.444,318.947,1125.532,246.949,21775.858,19.601
11,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:AIS background:1,4.497,139.957,1.218,139.400,138.000,143.309,629.358,139.714,12176.298,19.601
12,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:axon:1,15.454,219.031,34.112,208.318,157.976,320.083,3385.001,211.211,65490.196,67.915
13,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:axon background:1,15.454,139.997,1.741,138.833,138.000,150.920,2163.577,139.634,41859.087,67.915
14,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:growth cone:1,25.120,198.677,42.428,170.506,139.000,422.000,4990.755,194.000,96557.000,0.000
15,SUM_745edff9-d5d7-4947-b0d2-f40d15a7d896.tif:growth cone background:1,25.120,139.418,2.010,138.041,138.000,159.000,3502.166,139.000,67757.000,0.000
