 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:cell body:1,253.836,488.003,483.025,171.021,133.000,2296.000,0.000,0.000,123872.524,250.000,2396583.000,0,0.000
2,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:nucleus:1,28.635,1570.650,221.751,1670.775,751.000,2246.000,0.000,0.000,44975.049,1557.500,870140.000,0,0.000
3,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:cytoplasm:1,225.201,350.343,297.853,171.021,133.000,2296.000,0.000,0.000,78897.475,226.000,1526443.000,0,0.000
4,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:dendrite 1:1,0.000,129.000,0.000,129.000,129.000,129.000,49.335,7.957,6.668,129.000,129.000,1,0.000
5,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:dendrite 1 background:1,0.000,130.000,0.000,130.000,130.000,130.000,51.608,10.231,6.719,130.000,130.000,1,0.000
6,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:dendrite 2:1,0.000,129.000,0.000,129.000,129.000,129.000,49.335,7.957,6.668,129.000,129.000,1,0.000
7,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:dendrite 2 background:1,0.000,130.000,0.000,130.000,130.000,130.000,51.608,10.231,6.719,130.000,130.000,1,0.000
8,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:dendrite 3:1,0.000,129.000,0.000,129.000,129.000,129.000,49.335,7.957,6.668,129.000,129.000,1,0.000
9,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:dendrite 3 background:1,0.000,130.000,0.000,130.000,130.000,130.000,51.608,10.231,6.719,130.000,130.000,1,0.000
10,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:AIS:1,6.358,204.860,61.450,148.976,135.043,381.044,0.000,0.000,1302.404,185.755,25197.835,0,27.909
11,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:AIS background:1,6.358,133.635,3.902,130.853,129.000,148.360,0.000,0.000,849.584,132.508,16437.056,0,27.909
12,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:axon:1,18.297,187.474,41.803,167.153,135.000,366.861,0.000,0.000,3430.252,177.785,66365.671,0,80.298
13,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:axon background:1,18.297,132.172,3.402,130.485,129.000,149.548,0.000,0.000,2418.382,131.055,46788.858,0,80.298
14,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:growth cone:1,66.263,148.441,18.505,134.918,129.000,331.000,0.000,0.000,9836.115,143.000,190301.000,0,0.000
15,SUM_abda621e-eeb0-47bb-bf8b-55417745c86c.tif:growth cone background:1,66.263,131.170,2.547,129.055,129.000,157.000,0.000,0.000,8691.710,131.000,168160.000,0,0.000
