 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_535e103b-70ac-477e-a81a-55aaa81a385f.tif:growth cone:1,145.086,131.993,38.055,99.201,90,763,19150.241,124,370503
2,SUM_535e103b-70ac-477e-a81a-55aaa81a385f.tif:growth cone background:1,145.086,92.545,7.172,90.240,90,213,13426.975,91,259774
