 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:cell body:1,406.519,313.665,328.680,123.562,120.000,1944.000,127510.937,154.000,2466976.000,0.000
2,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:nucleus:1,55.615,997.582,306.108,1039.938,184.000,1944.000,55480.874,1004.000,1073398.000,0.000
3,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:cytoplasm:1,350.904,205.270,156.269,123.170,120.000,1743.000,72030.063,144.000,1393578.000,0.000
4,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:dendrite 1:1,2.274,177.178,21.186,165.426,138.571,228.440,402.944,171.538,7795.823,9.994
5,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:dendrite 1 background:1,2.274,121.942,1.277,120.013,120.000,126.672,277.324,121.729,5365.427,9.994
6,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:dendrite 2:1,1.964,156.790,28.929,127.200,123.414,237.440,307.952,146.355,5958.009,8.546
7,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:dendrite 2 background:1,1.964,122.352,2.019,120.017,120.000,128.783,240.313,122.102,4649.380,8.546
8,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:dendrite 3:1,1.034,146.879,9.680,143.907,129.321,168.835,151.835,143.934,2937.579,4.430
9,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:dendrite 3 background:1,1.034,127.342,13.101,121.285,120.197,170.820,131.639,121.910,2546.835,4.430
10,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:AIS:1,6.719,147.634,9.379,148.087,133.044,179.164,992.004,147.548,19192.479,29.482
11,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:AIS background:1,6.719,121.011,0.743,120.748,120.000,123.387,813.114,120.902,15731.461,29.482
12,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:axon:1,19.279,163.375,25.852,141.019,131.984,303.319,3149.755,155.979,60938.854,84.814
13,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:axon background:1,19.279,122.536,4.066,120.081,120.000,161.216,2362.402,121.409,45705.802,84.814
14,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:growth cone:1,193.620,135.071,19.574,123.350,120.000,365.000,26152.453,129.000,505976.000,0.000
15,SUM_30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif:growth cone background:1,193.620,121.610,2.176,120.076,120.000,159.000,23546.077,121.000,455550.000,0.000
