 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:cell body:1,596.263,268.306,209.528,126.340,120.000,1202.000,159980.696,163.000,3095174.000,0.000
2,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:nucleus:1,71.793,723.405,135.947,799.568,361.000,1202.000,51935.705,727.000,1004809.000,0.000
3,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:cytoplasm:1,524.469,206.008,123.079,131.457,120.000,958.000,108044.991,152.000,2090365.000,0.000
4,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:dendrite 1:1,3.980,147.809,15.843,140.641,122.056,200.697,588.267,146.841,11381.308,17.384
5,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:dendrite 1 background:1,3.980,121.283,1.009,120.373,120.000,124.441,482.697,121.015,9338.824,17.384
6,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:dendrite 2:1,3.980,143.477,11.835,136.948,124.460,176.443,571.027,143.432,11047.754,17.316
7,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:dendrite 2 background:1,3.980,121.260,1.009,120.008,120.000,124.099,482.603,120.931,9337.002,17.316
8,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:dendrite 3:1,2.739,131.634,11.700,123.108,121.737,175.714,360.600,127.140,6976.586,11.985
9,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:dendrite 3 background:1,2.739,121.814,1.156,120.023,120.000,123.905,333.700,121.600,6456.147,11.985
10,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:AIS:1,6.823,209.252,29.582,210.872,168.057,337.990,1427.667,202.144,27621.316,29.896
11,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:AIS background:1,6.823,121.717,1.558,120.622,120.000,130.277,830.440,121.386,16066.657,29.896
12,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:axon:1,19.073,213.635,28.674,197.883,149.341,307.642,4074.571,209.625,78831.423,83.784
13,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:axon background:1,19.073,123.203,4.880,121.013,120.000,150.511,2349.793,121.592,45461.850,83.784
14,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:growth cone:1,121.982,134.653,15.732,125.906,120.000,264.000,16425.243,130.000,317782.000,0.000
15,SUM_4944fa00-d18a-4dec-b3df-c134382d6ef7.tif:growth cone background:1,121.982,121.232,1.614,120.043,120.000,142.000,14788.105,121.000,286108.000,0.000
