 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:cell body:1,378.402,318.029,268.787,140.262,132.000,1542.000,120342.706,170.000,2328291.000,0.000
2,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:nucleus:1,65.746,777.752,174.856,788.232,309.000,1542.000,51134.141,765.500,989301.000,0.000
3,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:cytoplasm:1,312.656,221.357,164.982,142.986,132.000,1257.000,69208.565,158.000,1338990.000,0.000
4,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:dendrite 1:1,5.169,148.520,14.170,154.392,132.185,227.730,767.656,145.744,14851.979,22.645
5,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:dendrite 1 background:1,5.169,133.904,2.293,133.755,132.000,151.115,692.109,133.534,13390.359,22.645
6,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:dendrite 2:1,5.531,147.973,7.694,137.632,135.923,170.932,818.369,146.647,15833.123,24.181
7,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:dendrite 2 background:1,5.531,134.021,1.367,133.277,132.106,139.330,741.209,133.735,14340.290,24.181
8,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:dendrite 3:1,3.205,155.149,15.917,140.845,133.963,208.934,497.191,149.536,9619.239,13.999
9,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:dendrite 3 background:1,3.205,133.328,1.056,132.714,132.000,136.873,427.263,133.012,8266.334,13.999
10,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:AIS:1,6.926,279.305,75.152,245.646,156.904,552.000,1934.489,251.006,37426.893,30.329
11,SUM_809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif:AIS background:1,6.926,134.347,1.759,133.349,132.019,140.643,930.501,133.919,18002.557,30.329
