 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:cell body:1,574.968,353.592,328.945,132.754,129.000,2051.000,203303.773,199.000,3933353.000,0.000
2,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:nucleus:1,73.189,1020.121,312.929,938.238,265.000,2051.000,74661.662,991.000,1444492.000,0.000
3,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:cytoplasm:1,501.779,256.372,188.296,131.729,129.000,1526.000,128642.110,182.000,2488861.000,0.000
4,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:dendrite 1:1,3.515,158.639,19.131,146.983,135.486,210.000,557.574,150.896,10787.478,15.336
5,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:dendrite 1 background:1,3.515,131.315,3.282,129.709,129.013,150.000,461.535,130.357,8929.406,15.336
6,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:dendrite 2:1,3.670,157.097,14.693,139.164,136.661,212.049,576.511,154.280,11153.867,16.039
7,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:dendrite 2 background:1,3.670,132.440,4.350,129.040,129.000,149.432,486.025,130.865,9403.216,16.039
8,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:dendrite 3:1,2.326,165.096,19.115,163.231,141.972,235.003,384.000,161.083,7429.312,10.229
9,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:dendrite 3 background:1,2.326,130.493,1.149,129.012,129.000,135.169,303.516,130.273,5872.183,10.229
10,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:AIS:1,6.461,232.633,41.011,273.095,152.139,353.863,1503.014,227.269,29079.070,28.388
11,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:AIS background:1,6.461,131.049,1.731,129.713,129.009,139.929,846.694,130.473,16381.130,28.388
12,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:axon:1,26.050,233.245,44.048,202.277,150.393,385.475,6076.108,226.338,117555.504,114.531
13,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:axon background:1,26.050,136.226,16.261,129.278,129.000,271.484,3548.738,131.626,68658.053,114.531
14,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:growth cone:1,132.836,164.177,32.245,142.869,129.000,392.000,21808.562,155.000,421934.000,0.000
15,SUM_e2e41028-30b2-4fcc-a405-1fdfd7026723.tif:growth cone background:1,132.836,131.575,6.710,129.348,129.000,307.000,17477.852,130.000,338147.000,0.000
