 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_55004420-5a5e-4732-9700-ffb7cfa09a8f.tif:growth cone:1,77.893,95.181,19.174,82.969,75,315,7413.900,90,143438.000
2,SUM_55004420-5a5e-4732-9700-ffb7cfa09a8f.tif:growth cone background:1,77.893,76.607,3.044,75.076,75,114,5967.074,76,115446.000
