 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:cell body:1,256.937,426.260,302.292,143.658,121.000,1410.000,109521.745,287.000,2118936.000,0.000
2,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:nucleus:1,65.746,874.796,140.352,910.211,422.000,1410.000,57514.350,877.000,1112740.000,0.000
3,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:cytoplasm:1,191.191,272.018,151.802,152.963,121.000,1212.000,52007.395,216.000,1006196.000,0.000
4,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:dendrite 1:1,1.654,134.626,7.122,140.896,124.874,150.752,222.670,134.484,4308.041,7.273
5,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:dendrite 1 background:1,1.654,121.691,1.294,120.994,120.025,125.142,201.275,121.514,3894.099,7.273
6,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:dendrite 2:1,1.189,130.439,9.055,127.246,121.193,156.013,155.066,127.331,3000.090,5.087
7,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:dendrite 2 background:1,1.189,121.706,1.087,120.763,120.091,123.870,144.685,121.464,2799.236,5.087
8,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:dendrite 3:1,1.034,142.559,8.450,134.736,127.739,161.220,147.370,141.970,2851.184,4.422
9,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:dendrite 3 background:1,1.034,122.423,1.001,122.854,120.585,124.250,126.553,122.347,2448.450,4.422
10,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:AIS:1,6.358,281.862,58.365,240.348,171.823,395.293,1791.946,279.721,34669.078,27.942
11,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:AIS background:1,6.358,121.976,1.441,120.990,120.000,126.947,775.467,121.703,15003.088,27.942
12,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:axon:1,19.796,226.849,54.188,213.709,142.533,425.032,4490.743,213.150,86883.174,86.915
13,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:axon background:1,19.796,122.131,2.125,120.033,120.000,137.058,2417.734,121.643,46776.306,86.915
14,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:growth cone:1,51.791,149.135,28.740,127.645,120.000,326.000,7723.765,140.000,149433.000,0.000
15,SUM_fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif:growth cone background:1,51.791,121.624,2.429,120.074,120.000,158.000,6298.957,121.000,121867.000,0.000
