 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:cell body:1,388.429,358.292,296.574,127.143,111.000,1764.000,139170.936,212.000,2692564.000,0.000
2,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:nucleus:1,68.951,833.491,247.225,632.848,334.000,1764.000,57469.744,802.000,1111877.000,0.000
3,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:cytoplasm:1,319.478,255.733,185.728,129.539,111.000,1467.000,81701.192,180.000,1580687.000,0.000
4,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:dendrite 1:1,3.980,156.576,24.340,161.720,115.330,213.884,623.157,161.258,12056.333,17.402
5,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:dendrite 1 background:1,3.980,115.189,5.393,112.580,111.105,143.948,458.440,113.044,8869.516,17.402
6,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:dendrite 2:1,4.083,140.091,15.167,124.982,116.692,178.205,572.030,136.657,11067.154,17.847
7,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:dendrite 2 background:1,4.083,121.797,57.788,111.949,111.021,586.419,497.331,112.464,9621.940,17.847
8,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:dendrite 3:1,1.809,151.362,17.317,147.181,117.066,180.001,273.822,150.949,5297.687,7.830
9,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:dendrite 3 background:1,1.809,113.241,1.816,111.014,111.000,118.226,204.859,113.000,3963.451,7.830
10,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:AIS:1,8.890,303.754,129.916,259.220,196.021,1239.814,2700.431,274.363,52245.709,39.045
11,SUM_df3c1152-c3e2-45f7-8705-24104581734d.tif:AIS background:1,8.890,116.168,12.528,112.927,111.000,251.970,1032.755,113.458,19980.898,39.045
