 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:cell body:1,391.168,273.614,235.236,118.805,111.000,1443.000,107028.977,163.000,2070708.000,0.000
2,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:nucleus:1,57.321,728.525,187.192,771.311,308.000,1443.000,41759.799,730.000,807934.000,0.000
3,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:cytoplasm:1,333.847,195.506,131.101,118.014,111.000,1308.000,65269.178,150.000,1262774.000,0.000
4,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:dendrite 1:1,2.223,124.863,5.839,123.863,113.451,137.572,277.514,123.826,5369.106,9.561
5,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:dendrite 1 background:1,2.223,112.819,1.863,111.015,111.000,118.453,250.746,112.196,4851.228,9.561
6,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:dendrite 2:1,4.032,117.460,4.181,119.804,111.362,131.654,473.552,116.784,9161.882,17.526
7,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:dendrite 2 background:1,4.032,112.430,1.246,111.032,111.000,116.421,453.271,112.064,8769.509,17.526
8,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:dendrite 3:1,2.636,125.964,8.951,120.419,113.039,153.666,332.047,124.724,6424.173,11.382
9,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:dendrite 3 background:1,2.636,112.669,1.354,111.011,111.000,116.837,297.000,112.353,5746.109,11.382
10,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:AIS:1,3.773,156.087,14.288,145.687,128.365,191.266,588.941,154.131,11394.339,16.505
11,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:AIS background:1,3.773,112.586,1.140,111.031,111.000,116.316,424.806,112.487,8218.797,16.505
12,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:axon:1,10.751,156.917,17.530,168.500,121.421,216.695,1686.999,155.377,32638.668,47.291
13,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:axon background:1,10.751,112.746,3.126,111.071,111.000,147.580,1212.124,112.103,23451.163,47.291
14,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:growth cone:1,64.816,136.765,20.385,123.852,111.000,299.000,8864.500,133.000,171503.000,0.000
15,SUM_a6c3e533-362e-4527-bb43-68efd91bb7b4.tif:growth cone background:1,64.816,112.419,1.727,111.025,111.000,124.000,7286.543,112.000,140974.000,0.000
