 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_91ee5db8-1778-4c1f-a170-0eb9bc58f917.tif:growth cone:1,147.153,120.780,23.804,101.900,84,279,17773.140,117,343860.000
2,SUM_91ee5db8-1778-4c1f-a170-0eb9bc58f917.tif:growth cone background:1,147.153,86.937,8.026,84.332,84,254,12793.084,85,247510.000
