 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_91c5a556-0037-4971-a71b-ae5bb4cacfc7.tif:growth cone:1,112.109,116.569,34.481,93.750,75,459,13068.473,108,252838
2,SUM_91c5a556-0037-4971-a71b-ae5bb4cacfc7.tif:growth cone background:1,112.109,76.263,3.362,75.143,75,148,8549.777,75,165414
