 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_clof_5_BOTH.tif:cell body:1,325.215,51.052,52.039,8.000,4.000,255.000,16602.788,27.000,321217.000,0.000
2,MAX_clof_5_BOTH.tif:nucleus:1,49.568,144.439,31.419,120.000,56.000,253.000,7159.548,143.000,138517.000,0.000
3,MAX_clof_5_BOTH.tif:cytoplasm:1,275.648,34.258,34.164,8.000,4.000,255.000,9443.241,21.000,182700.000,0.000
4,MAX_clof_5_BOTH.tif:dendrite 1:1,3.411,12.512,4.720,10.795,6.390,31.731,42.683,11.284,825.798,14.816
5,MAX_clof_5_BOTH.tif:dendrite 1 background:1,3.411,4.349,0.797,3.876,3.012,7.480,14.834,4.356,287.003,14.816
6,MAX_clof_5_BOTH.tif:dendrite 2:1,1.964,9.643,4.994,5.433,4.449,28.442,18.941,8.194,366.449,8.519
7,MAX_clof_5_BOTH.tif:dendrite 2 background:1,1.964,4.498,1.160,3.933,3.004,9.521,8.834,4.347,170.915,8.519
8,MAX_clof_5_BOTH.tif:dendrite 3:1,1.551,10.650,3.695,5.210,4.636,17.426,16.515,10.665,319.514,6.816
9,MAX_clof_5_BOTH.tif:dendrite 3 background:1,1.551,4.858,1.641,4.009,3.145,11.821,7.533,4.496,145.750,6.816
10,MAX_clof_5_BOTH.tif:AIS:1,6.306,35.741,9.964,33.669,18.486,74.409,225.379,34.405,4360.444,27.627
11,MAX_clof_5_BOTH.tif:AIS background:1,6.306,4.478,0.837,4.000,3.028,8.160,28.237,4.361,546.307,27.627
12,MAX_clof_5_BOTH.tif:axon:1,13.232,37.603,10.429,28.835,17.419,72.049,497.564,35.719,9626.461,58.090
13,MAX_clof_5_BOTH.tif:axon background:1,13.232,5.205,2.716,3.998,3.072,22.031,68.868,4.394,1332.393,58.090
14,MAX_clof_5_BOTH.tif:growth cone:1,27.601,16.361,13.341,5.000,3.000,85.000,451.591,11.000,8737.000,0.000
15,MAX_clof_5_BOTH.tif:growth cone background:1,27.601,4.333,1.224,4.000,3.000,13.000,119.604,4.000,2314.000,0.000
