 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-BFA_2_BOTH.tif:cell body:1,369.408,37.942,28.527,11.000,5.000,251.000,14016.105,28.000,271172.000,0.000
2,MAX_DMSO-for-BFA_2_BOTH.tif:nucleus:1,69.726,76.414,23.264,64.000,26.000,251.000,5328.066,72.000,103083.000,0.000
3,MAX_DMSO-for-BFA_2_BOTH.tif:cytoplasm:1,299.682,28.991,21.278,11.000,5.000,193.000,8688.040,22.000,168089.000,0.000
4,MAX_DMSO-for-BFA_2_BOTH.tif:dendrite 1:1,6.668,9.519,3.043,8.283,4.555,21.150,63.466,8.890,1227.896,29.126
5,MAX_DMSO-for-BFA_2_BOTH.tif:dendrite 1 background:1,6.668,4.795,1.393,4.009,3.081,12.047,31.975,4.437,618.616,29.126
6,MAX_DMSO-for-BFA_2_BOTH.tif:dendrite 2:1,2.378,7.869,1.528,7.021,5.195,12.676,18.709,7.702,361.973,10.361
7,MAX_DMSO-for-BFA_2_BOTH.tif:dendrite 2 background:1,2.378,4.812,0.594,4.016,3.839,6.170,11.441,4.771,221.357,10.361
8,MAX_DMSO-for-BFA_2_BOTH.tif:dendrite 3:1,3.721,14.808,4.118,14.784,6.787,28.000,55.107,15.168,1066.164,16.208
9,MAX_DMSO-for-BFA_2_BOTH.tif:dendrite 3 background:1,3.721,4.606,0.766,4.469,3.043,7.033,17.142,4.465,331.647,16.208
10,MAX_DMSO-for-BFA_2_BOTH.tif:AIS:1,6.823,14.387,3.428,13.991,8.243,27.231,98.156,13.989,1899.036,30.011
11,MAX_DMSO-for-BFA_2_BOTH.tif:AIS background:1,6.823,4.822,0.680,4.515,3.400,7.758,32.899,4.764,636.502,30.011
12,MAX_DMSO-for-BFA_2_BOTH.tif:axon:1,22.484,15.960,5.648,12.453,6.507,54.830,358.846,14.651,6942.664,98.795
13,MAX_DMSO-for-BFA_2_BOTH.tif:axon background:1,22.484,4.767,0.955,4.011,3.152,10.605,107.178,4.623,2073.594,98.795
14,MAX_DMSO-for-BFA_2_BOTH.tif:growth cone:1,40.988,10.907,5.971,6.000,4.000,77.000,447.042,10.000,8649.000,0.000
15,MAX_DMSO-for-BFA_2_BOTH.tif:growth cone background:1,40.988,4.776,2.052,4.000,3.000,41.000,195.739,4.000,3787.000,0.000
