 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-clof_1_BOTH.tif:cell body:1,263.191,38.613,28.232,9.000,4.000,164.000,10162.622,30.000,196618.000,0.000
2,MAX_DMSO-for-clof_1_BOTH.tif:nucleus:1,64.144,74.947,17.571,63.000,34.000,164.000,4807.369,72.000,93009.000,0.000
3,MAX_DMSO-for-clof_1_BOTH.tif:cytoplasm:1,199.461,26.865,19.796,9.000,4.000,143.000,5358.509,21.000,103672.000,0.000
4,MAX_DMSO-for-clof_1_BOTH.tif:dendrite 1:1,1.137,6.346,3.604,4.281,4.250,20.062,7.217,5.037,139.619,4.842
5,MAX_DMSO-for-clof_1_BOTH.tif:dendrite 1 background:1,1.137,4.424,0.815,4.003,3.543,6.767,5.031,4.087,97.335,4.842
6,MAX_DMSO-for-clof_1_BOTH.tif:dendrite 2:1,0.982,7.557,1.594,7.786,5.064,10.846,7.421,7.764,143.582,4.321
7,MAX_DMSO-for-clof_1_BOTH.tif:dendrite 2 background:1,0.982,4.125,0.662,3.026,3.021,5.938,4.051,4.021,78.370,4.321
8,MAX_DMSO-for-clof_1_BOTH.tif:dendrite 3:1,1.551,7.505,1.678,5.658,4.953,11.519,11.638,7.155,225.158,6.759
9,MAX_DMSO-for-clof_1_BOTH.tif:dendrite 3 background:1,1.551,4.105,0.673,3.011,3.007,5.424,6.365,4.108,123.138,6.759
10,MAX_DMSO-for-clof_1_BOTH.tif:AIS:1,5.841,13.373,4.323,11.351,7.376,31.319,78.109,12.173,1511.196,25.637
11,MAX_DMSO-for-clof_1_BOTH.tif:AIS background:1,5.841,4.611,0.941,3.995,3.023,9.661,26.933,4.436,521.071,25.637
12,MAX_DMSO-for-clof_1_BOTH.tif:axon:1,25.327,16.959,14.400,16.244,5.020,217.853,429.527,14.660,8310.137,111.407
13,MAX_DMSO-for-clof_1_BOTH.tif:axon background:1,25.327,4.756,1.726,4.016,3.000,23.800,120.455,4.394,2330.466,111.407
14,MAX_DMSO-for-clof_1_BOTH.tif:growth cone:1,44.296,12.107,9.995,6.000,3.000,71.000,536.306,8.000,10376.000,0.000
15,MAX_DMSO-for-clof_1_BOTH.tif:growth cone background:1,44.296,4.305,1.098,4.000,3.000,13.000,190.674,4.000,3689.000,0.000
