 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-BFA_5_BOTH.tif:cell body:1,381.193,32.585,27.400,7.000,3.000,226.000,12420.989,21.000,240311.000,0.000
2,MAX_DMSO-for-BFA_5_BOTH.tif:nucleus:1,79.960,69.710,19.492,59.000,26.000,226.000,5574.045,66.000,107842.000,0.000
3,MAX_DMSO-for-BFA_5_BOTH.tif:cytoplasm:1,301.233,22.730,19.653,7.000,3.000,163.000,6846.944,15.000,132469.000,0.000
4,MAX_DMSO-for-BFA_5_BOTH.tif:dendrite 1:1,2.274,7.860,1.919,5.632,5.222,13.628,17.875,7.370,345.825,9.979
5,MAX_DMSO-for-BFA_5_BOTH.tif:dendrite 1 background:1,2.274,4.310,0.825,3.220,3.123,6.441,9.803,4.200,189.656,9.979
6,MAX_DMSO-for-BFA_5_BOTH.tif:dendrite 2:1,1.964,6.595,1.898,5.012,4.167,14.222,12.953,5.944,250.599,8.498
7,MAX_DMSO-for-BFA_5_BOTH.tif:dendrite 2 background:1,1.964,4.541,0.811,4.573,3.155,6.768,8.918,4.566,172.542,8.498
8,MAX_DMSO-for-BFA_5_BOTH.tif:dendrite 3:1,2.067,8.276,2.603,7.964,5.040,17.211,17.110,7.968,331.038,9.043
9,MAX_DMSO-for-BFA_5_BOTH.tif:dendrite 3 background:1,2.067,4.317,0.660,4.084,3.203,5.811,8.926,4.194,172.684,9.043
10,MAX_DMSO-for-BFA_5_BOTH.tif:AIS:1,5.686,31.444,11.471,19.913,9.735,55.852,178.780,28.965,3458.889,24.921
11,MAX_DMSO-for-BFA_5_BOTH.tif:AIS background:1,5.686,5.730,2.543,4.908,3.126,23.399,32.581,4.876,630.348,24.921
12,MAX_DMSO-for-BFA_5_BOTH.tif:axon:1,17.522,22.037,11.595,15.276,5.765,70.698,386.129,20.391,7470.502,76.991
13,MAX_DMSO-for-BFA_5_BOTH.tif:axon background:1,17.522,4.443,0.778,3.998,3.022,7.696,77.851,4.286,1506.191,76.991
14,MAX_DMSO-for-BFA_5_BOTH.tif:growth cone:1,44.451,6.999,2.936,5.000,3.000,32.000,311.105,6.000,6019.000,0.000
15,MAX_DMSO-for-BFA_5_BOTH.tif:growth cone background:1,44.451,4.474,1.423,4.000,3.000,21.000,198.892,4.000,3848.000,0.000
