 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BFA_2_BOTH.tif:cell body:1,250.476,56.265,42.053,7.000,4.000,255.000,14092.964,50.000,272659.000,0.000
2,MAX_BFA_2_BOTH.tif:nucleus:1,65.849,92.538,23.520,82.000,32.000,237.000,6093.604,89.000,117894.000,0.000
3,MAX_BFA_2_BOTH.tif:cytoplasm:1,184.626,43.327,39.564,7.000,4.000,255.000,7999.360,30.000,154765.000,0.000
4,MAX_BFA_2_BOTH.tif:dendrite 1:1,3.928,13.207,5.136,7.901,5.818,28.513,51.880,11.770,1003.737,17.082
5,MAX_BFA_2_BOTH.tif:dendrite 1 background:1,3.928,4.741,1.035,4.086,3.130,8.075,18.625,4.598,360.350,17.082
6,MAX_BFA_2_BOTH.tif:dendrite 2:1,3.566,8.147,2.938,5.019,3.658,17.315,29.056,7.771,562.143,15.542
7,MAX_BFA_2_BOTH.tif:dendrite 2 background:1,3.566,4.591,1.063,4.008,3.206,9.156,16.373,4.333,316.779,15.542
8,MAX_BFA_2_BOTH.tif:dendrite 3:1,1.292,9.160,3.369,5.036,5.012,16.940,11.837,8.889,229.004,5.654
9,MAX_BFA_2_BOTH.tif:dendrite 3 background:1,1.292,4.416,1.033,4.003,3.024,7.460,5.706,4.465,110.402,5.654
10,MAX_BFA_2_BOTH.tif:AIS:1,6.047,28.666,9.821,27.471,12.983,63.444,173.357,27.426,3353.975,26.559
11,MAX_BFA_2_BOTH.tif:AIS background:1,6.047,4.571,0.751,4.496,3.000,8.511,27.644,4.500,534.830,26.559
12,MAX_BFA_2_BOTH.tif:axon:1,19.900,21.675,11.729,9.959,4.387,73.966,431.314,20.235,8344.713,87.535
13,MAX_BFA_2_BOTH.tif:axon background:1,19.900,4.944,2.651,3.988,3.021,32.145,98.390,4.462,1903.571,87.535
14,MAX_BFA_2_BOTH.tif:growth cone:1,11.475,9.802,4.809,6.000,3.000,29.000,112.471,8.000,2176.000,0.000
15,MAX_BFA_2_BOTH.tif:growth cone background:1,11.475,4.514,1.282,4.000,3.000,14.000,51.791,4.000,1002.000,0.000
