 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-BFA_1_BOTH.tif:cell body:1,485.859,25.078,21.358,7.000,3.000,228.000,12184.262,17.000,235731.000,0.000
2,MAX_DMSO-for-BFA_1_BOTH.tif:nucleus:1,59.130,63.902,15.165,59.000,37.000,132.000,3778.537,61.000,73104.000,0.000
3,MAX_DMSO-for-BFA_1_BOTH.tif:cytoplasm:1,426.781,19.700,15.802,7.000,3.000,228.000,8407.637,15.000,162664.000,0.000
4,MAX_DMSO-for-BFA_1_BOTH.tif:dendrite 1:1,3.463,8.570,2.146,6.019,5.133,17.389,29.679,8.218,574.196,15.167
5,MAX_DMSO-for-BFA_1_BOTH.tif:dendrite 1 background:1,3.463,4.508,0.756,3.044,3.037,6.246,15.613,4.547,302.060,15.167
6,MAX_DMSO-for-BFA_1_BOTH.tif:dendrite 2:1,1.757,5.261,0.806,4.562,3.824,7.000,9.246,5.005,178.887,7.542
7,MAX_DMSO-for-BFA_1_BOTH.tif:dendrite 2 background:1,1.757,4.397,1.259,3.970,3.043,9.730,7.726,4.102,149.482,7.542
8,MAX_DMSO-for-BFA_1_BOTH.tif:dendrite 3:1,3.980,7.225,2.204,5.208,4.133,16.923,28.756,6.951,556.352,17.301
9,MAX_DMSO-for-BFA_1_BOTH.tif:dendrite 3 background:1,3.980,4.180,0.703,3.838,3.000,6.227,16.635,4.106,321.833,17.301
10,MAX_DMSO-for-BFA_1_BOTH.tif:AIS:1,6.823,18.078,4.095,16.876,10.859,30.993,123.338,17.590,2386.248,29.842
11,MAX_DMSO-for-BFA_1_BOTH.tif:AIS background:1,6.823,4.333,1.090,4.002,3.000,9.333,29.565,4.042,571.993,29.842
12,MAX_DMSO-for-BFA_1_BOTH.tif:axon:1,16.643,14.873,4.389,14.072,6.146,31.352,247.537,14.408,4789.147,73.161
13,MAX_DMSO-for-BFA_1_BOTH.tif:axon background:1,16.643,4.323,0.959,3.995,3.000,10.174,71.955,4.131,1392.134,73.161
14,MAX_DMSO-for-BFA_1_BOTH.tif:growth cone:1,58.045,6.680,2.738,5.000,3.000,20.000,387.757,6.000,7502.000,0.000
15,MAX_DMSO-for-BFA_1_BOTH.tif:growth cone background:1,58.096,3.879,0.968,3.000,3.000,11.000,225.356,4.000,4360.000,0.000
