 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_clof_2_BOTH.tif:cell body:1,343.668,37.382,31.162,9.000,3.000,255.000,12846.839,24.000,248550.000,0.000
2,MAX_clof_2_BOTH.tif:nucleus:1,57.321,87.863,17.790,78.000,40.000,191.000,5036.395,86.000,97440.000,0.000
3,MAX_clof_2_BOTH.tif:cytoplasm:1,286.347,27.276,22.131,9.000,3.000,255.000,7810.444,20.000,151110.000,0.000
4,MAX_clof_2_BOTH.tif:dendrite 1:1,3.928,8.767,3.349,5.806,4.077,21.431,34.437,8.011,666.256,17.164
5,MAX_clof_2_BOTH.tif:dendrite 1 background:1,3.928,4.393,0.891,4.008,3.091,7.563,17.257,4.037,333.880,17.164
6,MAX_clof_2_BOTH.tif:dendrite 2:1,3.101,6.587,2.566,5.977,3.047,18.203,20.428,5.890,395.226,13.583
7,MAX_clof_2_BOTH.tif:dendrite 2 background:1,3.101,4.785,1.442,3.162,3.018,9.717,14.839,4.369,287.090,13.583
8,MAX_clof_2_BOTH.tif:dendrite 3:1,1.240,7.207,2.287,6.735,4.363,13.632,8.940,6.737,172.968,5.393
9,MAX_clof_2_BOTH.tif:dendrite 3 background:1,1.240,4.652,1.415,3.987,3.000,9.919,5.770,4.228,111.636,5.393
10,MAX_clof_2_BOTH.tif:AIS:1,3.360,17.321,4.470,10.483,9.006,30.615,58.193,17.129,1125.876,14.701
11,MAX_clof_2_BOTH.tif:AIS background:1,3.360,7.299,3.838,4.028,3.173,19.390,24.523,5.830,474.460,14.701
12,MAX_clof_2_BOTH.tif:axon:1,15.506,20.075,7.686,17.296,6.852,44.244,311.284,18.555,6022.459,68.129
13,MAX_clof_2_BOTH.tif:axon background:1,15.506,5.323,3.027,3.977,3.007,21.401,82.533,4.432,1596.786,68.129
14,MAX_clof_2_BOTH.tif:growth cone:1,30.030,15.578,12.459,5.000,3.000,72.000,467.820,9.000,9051.000,0.000
15,MAX_clof_2_BOTH.tif:growth cone background:1,29.823,4.180,1.110,4.000,3.000,14.000,124.669,4.000,2412.000,0.000
