 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-BFA_3_BOTH.tif:cell body:1,502.813,28.081,27.812,7.000,3.000,247.000,14119.531,15.000,273173.000,0.000
2,MAX_DMSO-for-BFA_3_BOTH.tif:nucleus:1,74.740,69.694,19.844,57.000,21.000,179.000,5208.875,67.000,100777.000,0.000
3,MAX_DMSO-for-BFA_3_BOTH.tif:cytoplasm:1,428.073,20.816,22.016,7.000,3.000,247.000,8910.656,12.000,172396.000,0.000
4,MAX_DMSO-for-BFA_3_BOTH.tif:dendrite 1:1,1.137,6.666,2.334,5.464,4.750,14.630,7.579,5.748,146.641,4.800
5,MAX_DMSO-for-BFA_3_BOTH.tif:dendrite 1 background:1,1.137,4.339,0.839,3.845,3.220,6.895,4.934,4.108,95.464,4.800
6,MAX_DMSO-for-BFA_3_BOTH.tif:dendrite 2:1,0.413,6.569,1.309,4.240,4.232,8.570,2.716,6.728,52.553,1.611
7,MAX_DMSO-for-BFA_3_BOTH.tif:dendrite 2 background:1,0.413,4.658,1.160,4.436,3.413,6.750,1.926,4.436,37.267,1.611
8,MAX_DMSO-for-BFA_3_BOTH.tif:dendrite 3:1,0.775,5.602,1.488,3.080,3.067,9.994,4.343,5.500,84.024,3.255
9,MAX_DMSO-for-BFA_3_BOTH.tif:dendrite 3 background:1,0.775,4.027,0.493,4.037,3.148,4.947,3.122,4.036,60.410,3.255
10,MAX_DMSO-for-BFA_3_BOTH.tif:AIS:1,3.463,18.754,4.035,15.902,10.775,30.218,64.945,18.901,1256.510,15.233
11,MAX_DMSO-for-BFA_3_BOTH.tif:AIS background:1,3.463,4.679,0.976,4.154,3.239,8.499,16.203,4.452,313.482,15.233
12,MAX_DMSO-for-BFA_3_BOTH.tif:axon:1,9.304,18.499,5.812,12.368,8.801,43.266,172.106,17.330,3329.764,40.847
13,MAX_DMSO-for-BFA_3_BOTH.tif:axon background:1,9.304,4.601,1.163,3.998,3.000,11.661,42.806,4.325,828.180,40.847
14,MAX_DMSO-for-BFA_3_BOTH.tif:growth cone:1,151.392,11.578,10.353,5.000,3.000,79.000,1752.763,8.000,33911.000,0.000
15,MAX_DMSO-for-BFA_3_BOTH.tif:growth cone background:1,151.392,4.779,5.470,4.000,3.000,214.000,723.568,4.000,13999.000,0.000
