 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-clof_4_BOTH.tif:cell body:1,590.784,26.392,30.275,5.000,3.000,251.000,15591.840,11.000,301658.000,0.000
2,MAX_DMSO-for-clof_4_BOTH.tif:nucleus:1,65.798,89.507,17.177,79.000,41.000,185.000,5889.388,87.000,113943.000,0.000
3,MAX_DMSO-for-clof_4_BOTH.tif:cytoplasm:1,524.986,18.481,20.800,5.000,3.000,251.000,9702.452,9.000,187715.000,0.000
4,MAX_DMSO-for-clof_4_BOTH.tif:dendrite 1:1,1.861,10.886,2.663,8.441,6.535,17.258,20.255,10.810,391.882,8.157
5,MAX_DMSO-for-clof_4_BOTH.tif:dendrite 1 background:1,1.861,4.393,0.628,3.583,3.512,6.852,8.175,4.327,158.164,8.157
6,MAX_DMSO-for-clof_4_BOTH.tif:dendrite 2:1,4.910,7.101,2.005,5.016,3.395,13.644,34.866,6.533,674.563,21.480
7,MAX_DMSO-for-clof_4_BOTH.tif:dendrite 2 background:1,4.910,4.175,0.556,4.002,3.149,5.535,20.500,4.084,396.618,21.480
8,MAX_DMSO-for-clof_4_BOTH.tif:dendrite 3:1,2.067,5.982,1.626,4.098,4.000,11.139,12.368,5.865,239.283,8.989
9,MAX_DMSO-for-clof_4_BOTH.tif:dendrite 3 background:1,2.067,5.068,1.311,3.402,3.371,8.632,10.478,4.743,202.725,8.989
10,MAX_DMSO-for-clof_4_BOTH.tif:AIS:1,10.182,25.428,9.831,28.466,10.220,60.178,258.917,24.668,5009.314,44.792
11,MAX_DMSO-for-clof_4_BOTH.tif:AIS background:1,10.182,5.771,2.004,5.191,3.525,23.368,58.759,5.333,1136.823,44.792
12,MAX_DMSO-for-clof_4_BOTH.tif:axon:1,21.450,19.709,10.082,14.541,5.689,79.985,422.758,17.141,8179.170,94.353
13,MAX_DMSO-for-clof_4_BOTH.tif:axon background:1,21.450,5.403,1.887,3.993,3.000,18.409,115.891,5.000,2242.172,94.353
14,MAX_DMSO-for-clof_4_BOTH.tif:growth cone:1,102.599,7.095,3.492,5.000,3.000,57.000,727.962,6.000,14084.000,0.000
15,MAX_DMSO-for-clof_4_BOTH.tif:growth cone background:1,102.599,4.205,1.014,4.000,3.000,15.000,431.433,4.000,8347.000,0.000
