 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-BCAP31-biotin_3_soma.tif:cell body:1,153.873,23.758,14.217,18.000,3.000,227.000,3655.780,21.000,70729.000,0.000
2,MAX_WT-BCAP31-biotin_3_soma.tif:nucleus:1,60.991,22.847,12.530,18.000,7.000,200.000,1393.485,20.000,26960.000,0.000
3,MAX_WT-BCAP31-biotin_3_soma.tif:cytoplasm:1,92.882,24.357,15.197,16.000,3.000,227.000,2262.294,22.000,43769.000,0.000
4,MAX_WT-BCAP31-biotin_3_soma.tif:dendrite 1:1,8.270,16.630,5.885,13.803,6.044,37.324,137.528,15.470,2660.775,36.212
5,MAX_WT-BCAP31-biotin_3_soma.tif:dendrite 1 background:1,8.270,7.424,4.923,3.180,1.887,24.716,61.393,5.941,1187.785,36.212
6,MAX_WT-BCAP31-biotin_3_soma.tif:dendrite 2:1,6.099,12.632,4.512,11.211,3.710,34.935,77.045,12.171,1490.607,26.795
7,MAX_WT-BCAP31-biotin_3_soma.tif:dendrite 2 background:1,6.099,9.107,6.191,2.126,2.068,31.886,55.546,7.883,1074.655,26.795
8,MAX_WT-BCAP31-biotin_3_soma.tif:dendrite 3:1,4.445,12.831,10.383,6.632,4.414,58.491,57.036,9.576,1103.488,19.481
9,MAX_WT-BCAP31-biotin_3_soma.tif:dendrite 3 background:1,4.445,7.961,3.506,2.623,2.000,18.783,35.390,7.252,684.687,19.481
10,MAX_WT-BCAP31-biotin_3_soma.tif:AIS:1,5.634,9.352,3.354,6.179,4.026,21.527,52.691,9.080,1019.418,24.763
11,MAX_WT-BCAP31-biotin_3_soma.tif:AIS background:1,5.634,7.968,6.741,3.196,1.574,37.676,44.889,5.807,868.480,24.763
