 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-SURF4_4_soma.tif:cell body:1,283.762,10.645,4.853,8.000,0.000,31.000,3020.700,10.000,58442.000,0.000
2,MAX_Mut2-SURF4_4_soma.tif:nucleus:1,87.351,9.526,3.020,8.000,4.000,28.000,832.111,9.000,16099.000,0.000
3,MAX_Mut2-SURF4_4_soma.tif:cytoplasm:1,196.411,11.143,5.401,12.000,0.000,31.000,2188.589,11.000,42343.000,0.000
4,MAX_Mut2-SURF4_4_soma.tif:dendrite 1:1,9.200,4.521,1.391,3.009,2.093,8.350,41.597,4.409,804.784,40.347
5,MAX_Mut2-SURF4_4_soma.tif:dendrite 1 background:1,9.200,0.833,1.018,0.011,0.000,5.752,7.666,0.696,148.306,40.347
6,MAX_Mut2-SURF4_4_soma.tif:dendrite 2:1,8.322,9.045,1.928,7.468,4.703,15.676,75.272,8.802,1456.301,36.451
7,MAX_Mut2-SURF4_4_soma.tif:dendrite 2 background:1,8.322,1.015,1.654,0.026,0.000,13.395,8.449,0.640,163.469,36.451
8,MAX_Mut2-SURF4_4_soma.tif:dendrite 3:1,6.926,8.150,1.975,6.711,4.100,14.151,56.446,8.020,1092.070,30.249
9,MAX_Mut2-SURF4_4_soma.tif:dendrite 3 background:1,6.926,0.739,0.803,0.010,0.000,5.356,5.121,0.623,99.078,30.249
10,MAX_Mut2-SURF4_4_soma.tif:AIS:1,7.443,3.711,1.263,3.332,1.971,11.517,27.623,3.564,534.421,32.595
11,MAX_Mut2-SURF4_4_soma.tif:AIS background:1,7.443,1.025,1.083,0.016,0.000,8.020,7.628,0.953,147.585,32.595
