 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-ERGIC53_1_GC.tif:growth cone:1,6.461,49.600,25.847,41,8,222,320.460,46,6200
2,MAX_WT-ERGIC53_1_GC.tif:growth cone background:1,6.461,27.776,14.904,28,5,65,179.458,27,3472
