 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-SURF4_9_GC.tif:growth cone:1,5.996,3.310,2.771,2,0,16,19.848,3,384
2,MAX_GFP-SURF4_9_GC.tif:growth cone background:1,5.996,0.397,0.768,0,0,6,2.378,0,46
