 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-ERGIC53_1_soma.tif:cell body:1,224.012,45.950,15.802,40.000,4.000,133.000,10293.391,44.000,199148.000,0.000
2,MAX_Mut2-ERGIC53_1_soma.tif:nucleus:1,75.825,42.485,10.680,39.000,16.000,87.000,3221.401,41.000,62325.000,0.000
3,MAX_Mut2-ERGIC53_1_soma.tif:cytoplasm:1,148.187,47.723,17.604,53.000,4.000,133.000,7071.990,48.000,136823.000,0.000
4,MAX_Mut2-ERGIC53_1_soma.tif:dendrite 1:1,5.479,27.817,7.032,29.005,14.208,58.000,152.403,28.137,2948.562,24.065
5,MAX_Mut2-ERGIC53_1_soma.tif:dendrite 1 background:1,5.479,18.519,11.697,2.525,1.085,68.103,101.465,19.665,1963.052,24.065
6,MAX_Mut2-ERGIC53_1_soma.tif:dendrite 2:1,7.340,36.502,29.339,25.132,12.450,221.895,267.912,29.729,5183.332,32.194
7,MAX_Mut2-ERGIC53_1_soma.tif:dendrite 2 background:1,7.340,16.576,28.873,2.493,1.354,195.764,121.661,7.544,2353.793,32.194
8,MAX_Mut2-ERGIC53_1_soma.tif:dendrite 3:1,6.461,17.433,6.297,12.801,7.808,37.193,112.636,15.951,2179.184,28.304
9,MAX_Mut2-ERGIC53_1_soma.tif:dendrite 3 background:1,6.461,5.240,3.751,2.990,1.045,18.514,33.855,3.923,655.004,28.304
10,MAX_Mut2-ERGIC53_1_soma.tif:AIS:1,8.167,12.814,8.479,9.565,2.280,39.208,104.645,10.051,2024.583,35.934
11,MAX_Mut2-ERGIC53_1_soma.tif:AIS background:1,8.167,6.858,6.780,2.000,0.846,28.983,56.008,3.851,1083.598,35.934
