 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-BCAP31-biotin_2_GC.tif:growth cone:1,4.548,53.886,50.314,11,6,190,245.100,24,4742
2,MAX_WT-BCAP31-biotin_2_GC.tif:growth cone background:1,4.548,25.716,33.994,12,5,203,116.968,14,2263
