 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-BCAP31-biotin_2_soma.tif:cell body:1,215.742,36.924,20.857,29.000,4.000,255.000,7966.022,33.000,154120.000,0.000
2,MAX_WT-BCAP31-biotin_2_soma.tif:nucleus:1,64.402,41.554,14.882,33.000,13.000,185.000,2676.153,38.000,51776.000,0.000
3,MAX_WT-BCAP31-biotin_2_soma.tif:cytoplasm:1,151.340,34.954,22.649,21.000,4.000,255.000,5289.869,29.000,102344.000,0.000
4,MAX_WT-BCAP31-biotin_2_soma.tif:dendrite 1:1,5.531,37.032,41.946,14.599,9.229,220.738,204.804,18.743,3962.379,24.166
5,MAX_WT-BCAP31-biotin_2_soma.tif:dendrite 1 background:1,5.531,27.772,26.278,12.384,3.004,120.140,153.594,18.440,2971.610,24.166
6,MAX_WT-BCAP31-biotin_2_soma.tif:dendrite 2:1,5.737,21.648,15.492,10.491,7.120,97.955,124.198,17.504,2402.874,25.054
7,MAX_WT-BCAP31-biotin_2_soma.tif:dendrite 2 background:1,5.737,8.187,7.221,5.144,2.232,50.324,46.972,6.163,908.781,25.054
8,MAX_WT-BCAP31-biotin_2_soma.tif:dendrite 3:1,5.582,26.483,17.251,16.991,11.017,116.498,147.835,21.194,2860.193,24.559
9,MAX_WT-BCAP31-biotin_2_soma.tif:dendrite 3 background:1,5.582,16.860,17.273,9.835,5.384,113.912,94.118,12.543,1820.916,24.559
10,MAX_WT-BCAP31-biotin_2_soma.tif:AIS:1,7.805,27.829,32.998,9.021,4.838,199.534,217.199,17.873,4202.179,34.340
11,MAX_WT-BCAP31-biotin_2_soma.tif:AIS background:1,7.805,21.924,25.759,8.123,3.357,191.082,171.114,13.047,3310.582,34.340
