 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-SURF4_3_soma.tif:cell body:1,253.319,11.013,5.140,8.000,0.000,39.000,2789.917,10.000,53977.000,0.000
2,MAX_Mut2-SURF4_3_soma.tif:nucleus:1,80.529,9.436,3.010,8.000,4.000,35.000,759.853,9.000,14701.000,0.000
3,MAX_Mut2-SURF4_3_soma.tif:cytoplasm:1,172.790,11.749,5.729,9.000,0.000,39.000,2030.064,11.000,39276.000,0.000
4,MAX_Mut2-SURF4_3_soma.tif:dendrite 1:1,6.513,6.858,3.589,4.954,3.144,33.046,44.666,6.306,864.160,28.536
5,MAX_Mut2-SURF4_3_soma.tif:dendrite 1 background:1,6.513,0.437,0.841,0.006,0.000,3.267,2.843,0.000,55.009,28.536
6,MAX_Mut2-SURF4_3_soma.tif:dendrite 2:1,6.564,5.771,1.626,6.010,2.525,10.824,37.885,5.847,732.969,28.739
7,MAX_Mut2-SURF4_3_soma.tif:dendrite 2 background:1,6.564,0.845,1.252,0.009,0.000,4.836,5.545,0.171,107.283,28.739
8,MAX_Mut2-SURF4_3_soma.tif:dendrite 3:1,6.254,5.257,2.124,6.000,2.252,17.604,32.879,4.972,636.124,27.475
9,MAX_Mut2-SURF4_3_soma.tif:dendrite 3 background:1,6.254,1.850,1.877,0.016,0.000,8.081,11.571,1.316,223.858,27.475
10,MAX_Mut2-SURF4_3_soma.tif:AIS:1,8.787,1.821,1.765,0.984,0.000,9.161,15.998,1.314,309.514,38.504
11,MAX_Mut2-SURF4_3_soma.tif:AIS background:1,8.787,0.715,1.486,0.018,0.000,9.094,6.281,0.000,121.520,38.504
