 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-SURF4_1_GC.tif:growth cone:1,6.771,4.160,1.980,3,1,10,28.169,4,545
2,MAX_WT-SURF4_1_GC.tif:growth cone background:1,6.771,2.366,1.090,2,1,6,16.023,2,310
