 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-SURF4_3_GC.tif:growth cone:1,6.202,4.975,3.929,3,0,21,30.857,4,597
2,MAX_GFP-SURF4_3_GC.tif:growth cone background:1,6.202,1.967,1.614,1,0,7,12.198,1,236
